match_date,home_team_name,away_team_name,home_team_score,away_team_score,year,home_rank,home_score,away_rank,away_score,home_n_participation,away_n_participation,home_winner,draw,away_winner,rank_diff,team_score_diff,score_diff,best_rank_winner
1990-06-11,Costa Rica,Scotland,1,0,1990,37.0,1667.0,25.0,1777.0,0,6,1,0,0,12.0,1,-110.0,0
1990-06-11,England,Republic of Ireland,1,1,1990,3.0,1991.0,9.0,1889.0,8,0,0,1,0,-6.0,0,102.0,0
1990-06-12,Belgium,South Korea,2,0,1990,18.0,1817.0,31.0,1722.0,7,2,1,0,0,-13.0,2,95.0,1
1990-06-12,Netherlands,Egypt,1,1,1990,6.0,1949.0,40.0,1654.0,4,1,0,1,0,-34.0,0,295.0,0
1990-06-13,Uruguay,Spain,0,0,1990,16.0,1846.0,7.0,1937.0,8,7,0,1,0,9.0,0,-91.0,0
1990-06-13,Argentina,Soviet Union,2,0,1990,14.0,1875.0,11.0,1888.0,9,6,1,0,0,3.0,2,-13.0,0
1990-06-14,Cameroon,Romania,2,1,1990,39.0,1656.0,19.0,1814.0,1,4,1,0,0,20.0,1,-158.0,0
1990-06-14,Yugoslavia,Colombia,1,0,1990,4.0,1981.0,26.0,1763.0,7,1,1,0,0,-22.0,1,218.0,1
1990-06-14,Italy,United States,1,0,1990,2.0,2018.0,54.0,1584.0,11,3,1,0,0,-52.0,1,434.0,1
1990-06-15,Austria,Czechoslovakia,0,1,1990,35.0,1677.0,12.0,1887.0,5,7,0,0,1,23.0,-1,-210.0,0
1990-06-15,West Germany,United Arab Emirates,5,1,1990,1.0,2082.0,75.0,1475.0,9,0,1,0,0,-74.0,4,607.0,1
1990-06-16,Brazil,Costa Rica,1,0,1990,5.0,1958.0,37.0,1667.0,13,0,1,0,0,-32.0,1,291.0,1
1990-06-16,Sweden,Scotland,1,2,1990,17.0,1825.0,25.0,1777.0,7,6,0,0,1,-8.0,-1,48.0,0
1990-06-16,England,Netherlands,0,0,1990,3.0,1991.0,6.0,1949.0,8,4,0,1,0,-3.0,0,42.0,0
1990-06-17,Republic of Ireland,Egypt,0,0,1990,9.0,1889.0,40.0,1654.0,0,1,0,1,0,-31.0,0,235.0,0
1990-06-17,Belgium,Uruguay,3,1,1990,18.0,1817.0,16.0,1846.0,7,8,1,0,0,2.0,2,-29.0,0
1990-06-17,South Korea,Spain,1,3,1990,31.0,1722.0,7.0,1937.0,2,7,0,0,1,24.0,-2,-215.0,0
1990-06-18,Argentina,Romania,1,1,1990,14.0,1875.0,19.0,1814.0,9,4,0,1,0,-5.0,0,61.0,0
1990-06-18,Cameroon,Soviet Union,0,4,1990,39.0,1656.0,11.0,1888.0,1,6,0,0,1,28.0,-4,-232.0,0
1990-06-19,West Germany,Colombia,1,1,1990,1.0,2082.0,26.0,1763.0,9,1,0,1,0,-25.0,0,319.0,0
1990-06-19,Yugoslavia,United Arab Emirates,4,1,1990,4.0,1981.0,75.0,1475.0,7,0,1,0,0,-71.0,3,506.0,1
1990-06-19,Austria,United States,2,1,1990,35.0,1677.0,54.0,1584.0,5,3,1,0,0,-19.0,1,93.0,1
1990-06-19,Italy,Czechoslovakia,2,0,1990,2.0,2018.0,12.0,1887.0,11,7,1,0,0,-10.0,2,131.0,1
1990-06-20,Brazil,Scotland,1,0,1990,5.0,1958.0,25.0,1777.0,13,6,1,0,0,-20.0,1,181.0,1
1990-06-20,Sweden,Costa Rica,1,2,1990,17.0,1825.0,37.0,1667.0,7,0,0,0,1,-20.0,-1,158.0,0
1990-06-21,Belgium,Spain,1,2,1990,18.0,1817.0,7.0,1937.0,7,7,0,0,1,11.0,-1,-120.0,0
1990-06-21,South Korea,Uruguay,0,1,1990,31.0,1722.0,16.0,1846.0,2,8,0,0,1,15.0,-1,-124.0,0
1990-06-21,England,Egypt,1,0,1990,3.0,1991.0,40.0,1654.0,8,1,1,0,0,-37.0,1,337.0,1
1990-06-21,Republic of Ireland,Netherlands,1,1,1990,9.0,1889.0,6.0,1949.0,0,4,0,1,0,3.0,0,-60.0,0
1990-06-23,Cameroon,Colombia,2,1,1990,39.0,1656.0,26.0,1763.0,1,1,1,0,0,13.0,1,-107.0,0
1990-06-23,Czechoslovakia,Costa Rica,4,1,1990,12.0,1887.0,37.0,1667.0,7,0,1,0,0,-25.0,3,220.0,1
1990-06-24,Brazil,Argentina,0,1,1990,5.0,1958.0,14.0,1875.0,13,9,0,0,1,-9.0,-1,83.0,0
1990-06-24,West Germany,Netherlands,2,1,1990,1.0,2082.0,6.0,1949.0,9,4,1,0,0,-5.0,1,133.0,1
1990-06-25,Republic of Ireland,Romania,0,0,1990,9.0,1889.0,19.0,1814.0,0,4,0,1,0,-10.0,0,75.0,0
1990-06-25,Italy,Uruguay,2,0,1990,2.0,2018.0,16.0,1846.0,11,8,1,0,0,-14.0,2,172.0,1
1990-06-26,Spain,Yugoslavia,1,2,1990,7.0,1937.0,4.0,1981.0,7,7,0,0,1,3.0,-1,-44.0,0
1990-06-26,England,Belgium,1,0,1990,3.0,1991.0,18.0,1817.0,8,7,1,0,0,-15.0,1,174.0,1
1990-06-30,Argentina,Yugoslavia,0,0,1990,14.0,1875.0,4.0,1981.0,9,7,0,1,0,10.0,0,-106.0,0
1990-06-30,Republic of Ireland,Italy,0,1,1990,9.0,1889.0,2.0,2018.0,0,11,0,0,1,7.0,-1,-129.0,0
1990-07-01,Czechoslovakia,West Germany,0,1,1990,12.0,1887.0,1.0,2082.0,7,9,0,0,1,11.0,-1,-195.0,0
1990-07-01,Cameroon,England,2,3,1990,39.0,1656.0,3.0,1991.0,1,8,0,0,1,36.0,-1,-335.0,0
1990-07-03,Argentina,Italy,1,1,1990,14.0,1875.0,2.0,2018.0,9,11,0,1,0,12.0,0,-143.0,0
1990-07-04,West Germany,England,1,1,1990,1.0,2082.0,3.0,1991.0,9,8,0,1,0,-2.0,0,91.0,0
1990-07-07,Italy,England,2,1,1990,2.0,2018.0,3.0,1991.0,11,8,1,0,0,-1.0,1,27.0,1
1990-07-08,West Germany,Argentina,1,0,1990,1.0,2082.0,14.0,1875.0,9,9,1,0,0,-13.0,1,207.0,1
1994-06-17,Germany,Bolivia,1,0,1994,2.0,1998.0,32.0,1684.0,2,2,1,0,0,-30.0,1,314.0,1
1994-06-17,Spain,South Korea,2,2,1994,3.0,1996.0,45.0,1635.0,8,3,0,1,0,-42.0,0,361.0,0
1994-06-18,United States,Switzerland,1,1,1994,52.0,1616.0,18.0,1870.0,4,6,0,1,0,34.0,0,-254.0,0
1994-06-18,Italy,Republic of Ireland,0,1,1994,4.0,1986.0,16.0,1871.0,12,1,0,0,1,-12.0,-1,115.0,0
1994-06-18,Colombia,Romania,1,3,1994,12.0,1896.0,11.0,1903.0,2,5,0,0,1,1.0,-2,-7.0,0
1994-06-19,Belgium,Morocco,1,0,1994,26.0,1767.0,53.0,1609.0,8,2,1,0,0,-27.0,1,158.0,1
1994-06-19,Norway,Mexico,1,0,1994,15.0,1875.0,16.0,1871.0,1,9,1,0,0,-1.0,1,4.0,1
1994-06-19,Cameroon,Sweden,2,2,1994,63.0,1577.0,6.0,1949.0,2,8,0,1,0,57.0,0,-372.0,0
1994-06-20,Brazil,Russia,2,0,1994,1.0,2069.0,22.0,1845.0,14,0,1,0,0,-21.0,2,224.0,1
1994-06-20,Netherlands,Saudi Arabia,2,1,1994,5.0,1958.0,42.0,1640.0,5,0,1,0,0,-37.0,1,318.0,1
1994-06-21,Argentina,Greece,4,0,1994,14.0,1884.0,41.0,1647.0,10,0,1,0,0,-27.0,4,237.0,1
1994-06-21,Germany,Spain,1,1,1994,2.0,1998.0,3.0,1996.0,2,8,0,1,0,-1.0,0,2.0,0
1994-06-21,Nigeria,Bulgaria,3,0,1994,24.0,1783.0,21.0,1858.0,0,5,1,0,0,3.0,3,-75.0,0
1994-06-22,Romania,Switzerland,1,4,1994,11.0,1903.0,18.0,1870.0,5,6,0,0,1,-7.0,-3,33.0,0
1994-06-22,United States,Colombia,2,1,1994,52.0,1616.0,12.0,1896.0,4,2,1,0,0,40.0,1,-280.0,0
1994-06-23,Italy,Norway,1,0,1994,4.0,1986.0,15.0,1875.0,12,1,1,0,0,-11.0,1,111.0,1
1994-06-23,South Korea,Bolivia,0,0,1994,45.0,1635.0,32.0,1684.0,3,2,0,1,0,13.0,0,-49.0,0
1994-06-24,Mexico,Republic of Ireland,2,1,1994,16.0,1871.0,16.0,1871.0,9,1,1,0,0,0.0,1,0.0,0
1994-06-24,Brazil,Cameroon,3,0,1994,1.0,2069.0,63.0,1577.0,14,2,1,0,0,-62.0,3,492.0,1
1994-06-24,Sweden,Russia,3,1,1994,6.0,1949.0,22.0,1845.0,8,0,1,0,0,-16.0,2,104.0,1
1994-06-25,Belgium,Netherlands,1,0,1994,26.0,1767.0,5.0,1958.0,8,5,1,0,0,21.0,1,-191.0,0
1994-06-25,Saudi Arabia,Morocco,2,1,1994,42.0,1640.0,53.0,1609.0,0,2,1,0,0,-11.0,1,31.0,1
1994-06-25,Argentina,Nigeria,2,1,1994,14.0,1884.0,24.0,1783.0,10,0,1,0,0,-10.0,1,101.0,1
1994-06-26,Bulgaria,Greece,4,0,1994,21.0,1858.0,41.0,1647.0,5,0,1,0,0,-20.0,4,211.0,1
1994-06-26,Switzerland,Colombia,0,2,1994,18.0,1870.0,12.0,1896.0,6,2,0,0,1,6.0,-2,-26.0,0
1994-06-26,United States,Romania,0,1,1994,52.0,1616.0,11.0,1903.0,4,5,0,0,1,41.0,-1,-287.0,0
1994-06-27,Bolivia,Spain,1,3,1994,32.0,1684.0,3.0,1996.0,2,8,0,0,1,29.0,-2,-312.0,0
1994-06-27,Germany,South Korea,3,2,1994,2.0,1998.0,45.0,1635.0,2,3,1,0,0,-43.0,1,363.0,1
1994-06-28,Italy,Mexico,1,1,1994,4.0,1986.0,16.0,1871.0,12,9,0,1,0,-12.0,0,115.0,0
1994-06-28,Republic of Ireland,Norway,0,0,1994,16.0,1871.0,15.0,1875.0,1,1,0,1,0,1.0,0,-4.0,0
1994-06-28,Russia,Cameroon,6,1,1994,22.0,1845.0,63.0,1577.0,0,2,1,0,0,-41.0,5,268.0,1
1994-06-28,Brazil,Sweden,1,1,1994,1.0,2069.0,6.0,1949.0,14,8,0,1,0,-5.0,0,120.0,0
1994-06-29,Belgium,Saudi Arabia,0,1,1994,26.0,1767.0,42.0,1640.0,8,0,0,0,1,-16.0,-1,127.0,0
1994-06-29,Morocco,Netherlands,1,2,1994,53.0,1609.0,5.0,1958.0,2,5,0,0,1,48.0,-1,-349.0,0
1994-06-30,Argentina,Bulgaria,0,2,1994,14.0,1884.0,21.0,1858.0,10,5,0,0,1,-7.0,-2,26.0,0
1994-06-30,Greece,Nigeria,0,2,1994,41.0,1647.0,24.0,1783.0,0,0,0,0,1,17.0,-2,-136.0,0
1994-07-02,Germany,Belgium,3,2,1994,2.0,1998.0,26.0,1767.0,2,8,1,0,0,-24.0,1,231.0,1
1994-07-02,Spain,Switzerland,3,0,1994,3.0,1996.0,18.0,1870.0,8,6,1,0,0,-15.0,3,126.0,1
1994-07-03,Saudi Arabia,Sweden,1,3,1994,42.0,1640.0,6.0,1949.0,0,8,0,0,1,36.0,-2,-309.0,0
1994-07-03,Romania,Argentina,3,2,1994,11.0,1903.0,14.0,1884.0,5,10,1,0,0,-3.0,1,19.0,1
1994-07-04,Netherlands,Republic of Ireland,2,0,1994,5.0,1958.0,16.0,1871.0,5,1,1,0,0,-11.0,2,87.0,1
1994-07-04,Brazil,United States,1,0,1994,1.0,2069.0,52.0,1616.0,14,4,1,0,0,-51.0,1,453.0,1
1994-07-05,Nigeria,Italy,1,2,1994,24.0,1783.0,4.0,1986.0,0,12,0,0,1,20.0,-1,-203.0,0
1994-07-05,Mexico,Bulgaria,1,1,1994,16.0,1871.0,21.0,1858.0,9,5,0,1,0,-5.0,0,13.0,0
1994-07-09,Italy,Spain,2,1,1994,4.0,1986.0,3.0,1996.0,12,8,1,0,0,1.0,1,-10.0,0
1994-07-09,Netherlands,Brazil,2,3,1994,5.0,1958.0,1.0,2069.0,5,14,0,0,1,4.0,-1,-111.0,0
1994-07-10,Bulgaria,Germany,2,1,1994,21.0,1858.0,2.0,1998.0,5,2,1,0,0,19.0,1,-140.0,0
1994-07-10,Romania,Sweden,2,2,1994,11.0,1903.0,6.0,1949.0,5,8,0,1,0,5.0,0,-46.0,0
1994-07-13,Bulgaria,Italy,1,2,1994,21.0,1858.0,4.0,1986.0,5,12,0,0,1,17.0,-1,-128.0,0
1994-07-13,Sweden,Brazil,0,1,1994,6.0,1949.0,1.0,2069.0,8,14,0,0,1,5.0,-1,-120.0,0
1994-07-16,Sweden,Bulgaria,4,0,1994,6.0,1949.0,21.0,1858.0,8,5,1,0,0,-15.0,4,91.0,1
1994-07-17,Brazil,Italy,0,0,1994,1.0,2069.0,4.0,1986.0,14,12,0,1,0,-3.0,0,83.0,0
1998-06-10,Brazil,Scotland,2,1,1998,2.0,2051.0,34.0,1712.0,15,7,1,0,0,-32.0,1,339.0,1
1998-06-10,Morocco,Norway,2,2,1998,19.0,1807.0,16.0,1830.0,3,2,0,1,0,3.0,0,-23.0,0
1998-06-11,Italy,Chile,2,2,1998,3.0,2020.0,25.0,1756.0,13,6,0,1,0,-22.0,0,264.0,0
1998-06-11,Cameroon,Austria,1,1,1998,63.0,1564.0,30.0,1730.0,3,6,0,1,0,33.0,0,-166.0,0
1998-06-12,Paraguay,Bulgaria,0,0,1998,20.0,1805.0,44.0,1674.0,4,6,0,1,0,-24.0,0,131.0,0
1998-06-12,Saudi Arabia,Denmark,0,1,1998,35.0,1710.0,17.0,1820.0,1,1,0,0,1,18.0,-1,-110.0,0
1998-06-12,France,South Africa,3,0,1998,1.0,2076.0,44.0,1674.0,9,0,1,0,0,-43.0,3,402.0,1
1998-06-13,Spain,Nigeria,2,3,1998,5.0,1979.0,38.0,1697.0,9,1,0,0,1,-33.0,-1,282.0,0
1998-06-13,South Korea,Mexico,1,3,1998,33.0,1714.0,15.0,1863.0,4,10,0,0,1,18.0,-2,-149.0,0
1998-06-13,Netherlands,Belgium,0,0,1998,4.0,1994.0,18.0,1816.0,6,9,0,1,0,-14.0,0,178.0,0
1998-06-14,Argentina,Japan,1,0,1998,10.0,1930.0,51.0,1641.0,11,0,1,0,0,-41.0,1,289.0,1
1998-06-14,Yugoslavia,Iran,1,0,1998,9.0,1943.0,27.0,1747.0,8,1,1,0,0,-18.0,1,196.0,1
1998-06-14,Jamaica,Croatia,1,3,1998,47.0,1669.0,7.0,1964.0,0,0,0,0,1,40.0,-2,-295.0,0
1998-06-15,England,Tunisia,2,0,1998,8.0,1945.0,52.0,1632.0,9,1,1,0,0,-44.0,2,313.0,1
1998-06-15,Romania,Colombia,1,0,1998,11.0,1903.0,28.0,1739.0,6,3,1,0,0,-17.0,1,164.0,1
1998-06-15,Germany,United States,2,0,1998,6.0,1978.0,39.0,1696.0,3,5,1,0,0,-33.0,2,282.0,1
1998-06-16,Scotland,Norway,1,1,1998,34.0,1712.0,16.0,1830.0,7,2,0,1,0,18.0,0,-118.0,0
1998-06-16,Brazil,Morocco,3,0,1998,2.0,2051.0,19.0,1807.0,15,3,1,0,0,-17.0,3,244.0,1
1998-06-17,Chile,Austria,1,1,1998,25.0,1756.0,30.0,1730.0,6,6,0,1,0,-5.0,0,26.0,0
1998-06-17,Italy,Cameroon,3,0,1998,3.0,2020.0,63.0,1564.0,13,3,1,0,0,-60.0,3,456.0,1
1998-06-18,South Africa,Denmark,1,1,1998,44.0,1674.0,17.0,1820.0,0,1,0,1,0,27.0,0,-146.0,0
1998-06-18,France,Saudi Arabia,4,0,1998,1.0,2076.0,35.0,1710.0,9,1,1,0,0,-34.0,4,366.0,1
1998-06-19,Nigeria,Bulgaria,1,0,1998,38.0,1697.0,44.0,1674.0,1,6,1,0,0,-6.0,1,23.0,1
1998-06-19,Spain,Paraguay,0,0,1998,5.0,1979.0,20.0,1805.0,9,4,0,1,0,-15.0,0,174.0,0
1998-06-20,Japan,Croatia,0,1,1998,51.0,1641.0,7.0,1964.0,0,0,0,0,1,44.0,-1,-323.0,0
1998-06-20,Belgium,Mexico,2,2,1998,18.0,1816.0,15.0,1863.0,9,10,0,1,0,3.0,0,-47.0,0
1998-06-20,Netherlands,South Korea,5,0,1998,4.0,1994.0,33.0,1714.0,6,4,1,0,0,-29.0,5,280.0,1
1998-06-21,Germany,Yugoslavia,2,2,1998,6.0,1978.0,9.0,1943.0,3,8,0,1,0,-3.0,0,35.0,0
1998-06-21,Argentina,Jamaica,5,0,1998,10.0,1930.0,47.0,1669.0,11,0,1,0,0,-37.0,5,261.0,1
1998-06-21,United States,Iran,1,2,1998,39.0,1696.0,27.0,1747.0,5,1,0,0,1,12.0,-1,-51.0,0
1998-06-22,Colombia,Tunisia,1,0,1998,28.0,1739.0,52.0,1632.0,3,1,1,0,0,-24.0,1,107.0,1
1998-06-22,Romania,England,2,1,1998,11.0,1903.0,8.0,1945.0,6,9,1,0,0,3.0,1,-42.0,0
1998-06-23,Chile,Cameroon,1,1,1998,25.0,1756.0,63.0,1564.0,6,3,0,1,0,-38.0,0,192.0,0
1998-06-23,Italy,Austria,2,1,1998,3.0,2020.0,30.0,1730.0,13,6,1,0,0,-27.0,1,290.0,1
1998-06-23,Brazil,Norway,1,2,1998,2.0,2051.0,16.0,1830.0,15,2,0,0,1,-14.0,-1,221.0,0
1998-06-23,Scotland,Morocco,0,3,1998,34.0,1712.0,19.0,1807.0,7,3,0,0,1,15.0,-3,-95.0,0
1998-06-24,France,Denmark,2,1,1998,1.0,2076.0,17.0,1820.0,9,1,1,0,0,-16.0,1,256.0,1
1998-06-24,South Africa,Saudi Arabia,2,2,1998,44.0,1674.0,35.0,1710.0,0,1,0,1,0,9.0,0,-36.0,0
1998-06-24,Nigeria,Paraguay,1,3,1998,38.0,1697.0,20.0,1805.0,1,4,0,0,1,18.0,-2,-108.0,0
1998-06-24,Spain,Bulgaria,6,1,1998,5.0,1979.0,44.0,1674.0,9,6,1,0,0,-39.0,5,305.0,1
1998-06-25,Belgium,South Korea,1,1,1998,18.0,1816.0,33.0,1714.0,9,4,0,1,0,-15.0,0,102.0,0
1998-06-25,Netherlands,Mexico,2,2,1998,4.0,1994.0,15.0,1863.0,6,10,0,1,0,-11.0,0,131.0,0
1998-06-25,Germany,Iran,2,0,1998,6.0,1978.0,27.0,1747.0,3,1,1,0,0,-21.0,2,231.0,1
1998-06-25,United States,Yugoslavia,0,1,1998,39.0,1696.0,9.0,1943.0,5,8,0,0,1,30.0,-1,-247.0,0
1998-06-26,Argentina,Croatia,1,0,1998,10.0,1930.0,7.0,1964.0,11,0,1,0,0,3.0,1,-34.0,0
1998-06-26,Japan,Jamaica,1,2,1998,51.0,1641.0,47.0,1669.0,0,0,0,0,1,4.0,-1,-28.0,0
1998-06-26,Colombia,England,0,2,1998,28.0,1739.0,8.0,1945.0,3,9,0,0,1,20.0,-2,-206.0,0
1998-06-26,Romania,Tunisia,1,1,1998,11.0,1903.0,52.0,1632.0,6,1,0,1,0,-41.0,0,271.0,0
1998-06-27,Italy,Norway,1,0,1998,3.0,2020.0,16.0,1830.0,13,2,1,0,0,-13.0,1,190.0,1
1998-06-27,Brazil,Chile,4,1,1998,2.0,2051.0,25.0,1756.0,15,6,1,0,0,-23.0,3,295.0,1
1998-06-28,France,Paraguay,1,0,1998,1.0,2076.0,20.0,1805.0,9,4,1,0,0,-19.0,1,271.0,1
1998-06-28,Nigeria,Denmark,1,4,1998,38.0,1697.0,17.0,1820.0,1,1,0,0,1,21.0,-3,-123.0,0
1998-06-29,Germany,Mexico,2,1,1998,6.0,1978.0,15.0,1863.0,3,10,1,0,0,-9.0,1,115.0,1
1998-06-29,Netherlands,Yugoslavia,2,1,1998,4.0,1994.0,9.0,1943.0,6,8,1,0,0,-5.0,1,51.0,1
1998-06-30,Romania,Croatia,0,1,1998,11.0,1903.0,7.0,1964.0,6,0,0,0,1,4.0,-1,-61.0,0
1998-06-30,Argentina,England,2,2,1998,10.0,1930.0,8.0,1945.0,11,9,0,1,0,2.0,0,-15.0,0
1998-07-03,Italy,France,0,0,1998,3.0,2020.0,1.0,2076.0,13,9,0,1,0,2.0,0,-56.0,0
1998-07-03,Brazil,Denmark,3,2,1998,2.0,2051.0,17.0,1820.0,15,1,1,0,0,-15.0,1,231.0,1
1998-07-04,Netherlands,Argentina,2,1,1998,4.0,1994.0,10.0,1930.0,6,11,1,0,0,-6.0,1,64.0,1
1998-07-04,Germany,Croatia,0,3,1998,6.0,1978.0,7.0,1964.0,3,0,0,0,1,-1.0,-3,14.0,0
1998-07-07,Brazil,Netherlands,1,1,1998,2.0,2051.0,4.0,1994.0,15,6,0,1,0,-2.0,0,57.0,0
1998-07-08,France,Croatia,2,1,1998,1.0,2076.0,7.0,1964.0,9,0,1,0,0,-6.0,1,112.0,1
1998-07-11,Netherlands,Croatia,1,2,1998,4.0,1994.0,7.0,1964.0,6,0,0,0,1,-3.0,-1,30.0,0
1998-07-12,Brazil,France,0,3,1998,2.0,2051.0,1.0,2076.0,15,9,0,0,1,1.0,-3,-25.0,0
2002-05-31,France,Senegal,0,1,2002,5.0,1974.0,28.0,1780.0,10,0,0,0,1,-23.0,-1,194.0,0
2002-06-01,Republic of Ireland,Cameroon,1,1,2002,14.0,1848.0,24.0,1795.0,2,4,0,1,0,-10.0,0,53.0,0
2002-06-01,Uruguay,Denmark,1,2,2002,26.0,1788.0,9.0,1896.0,9,2,0,0,1,17.0,-1,-108.0,0
2002-06-01,Germany,Saudi Arabia,8,0,2002,7.0,1937.0,46.0,1669.0,4,2,1,0,0,-39.0,8,268.0,1
2002-06-02,Argentina,Nigeria,1,0,2002,4.0,1994.0,34.0,1744.0,12,2,1,0,0,-30.0,1,250.0,1
2002-06-02,Paraguay,South Africa,2,2,2002,31.0,1763.0,48.0,1666.0,5,1,0,1,0,-17.0,0,97.0,0
2002-06-02,England,Sweden,1,1,2002,6.0,1951.0,17.0,1824.0,10,9,0,1,0,-11.0,0,127.0,0
2002-06-02,Spain,Slovenia,3,1,2002,3.0,1998.0,49.0,1660.0,10,0,1,0,0,-46.0,2,338.0,1
2002-06-03,Croatia,Mexico,0,1,2002,21.0,1804.0,15.0,1832.0,1,11,0,0,1,6.0,-1,-28.0,0
2002-06-03,Brazil,Turkey,2,1,2002,1.0,2057.0,10.0,1895.0,16,1,1,0,0,-9.0,1,162.0,1
2002-06-03,Italy,Ecuador,2,0,2002,11.0,1878.0,35.0,1722.0,14,0,1,0,0,-24.0,2,156.0,1
2002-06-04,China,Costa Rica,0,2,2002,56.0,1604.0,32.0,1752.0,0,1,0,0,1,24.0,-2,-148.0,0
2002-06-04,Japan,Belgium,2,2,2002,20.0,1806.0,27.0,1785.0,1,10,0,1,0,-7.0,0,21.0,0
2002-06-04,South Korea,Poland,2,0,2002,29.0,1769.0,37.0,1709.0,5,5,1,0,0,-8.0,2,60.0,1
2002-06-05,Russia,Tunisia,2,0,2002,19.0,1809.0,52.0,1620.0,1,2,1,0,0,-33.0,2,189.0,1
2002-06-05,United States,Portugal,3,2,2002,16.0,1826.0,8.0,1930.0,6,2,1,0,0,8.0,1,-104.0,0
2002-06-05,Germany,Republic of Ireland,1,1,2002,7.0,1937.0,14.0,1848.0,4,2,0,1,0,-7.0,0,89.0,0
2002-06-06,Denmark,Senegal,1,1,2002,9.0,1896.0,28.0,1780.0,2,0,0,1,0,-19.0,0,116.0,0
2002-06-06,Cameroon,Saudi Arabia,1,0,2002,24.0,1795.0,46.0,1669.0,4,2,1,0,0,-22.0,1,126.0,1
2002-06-06,France,Uruguay,0,0,2002,5.0,1974.0,26.0,1788.0,10,9,0,1,0,-21.0,0,186.0,0
2002-06-07,Sweden,Nigeria,2,1,2002,17.0,1824.0,34.0,1744.0,9,2,1,0,0,-17.0,1,80.0,1
2002-06-07,Spain,Paraguay,3,1,2002,3.0,1998.0,31.0,1763.0,10,5,1,0,0,-28.0,2,235.0,1
2002-06-07,Argentina,England,0,1,2002,4.0,1994.0,6.0,1951.0,12,10,0,0,1,-2.0,-1,43.0,0
2002-06-08,South Africa,Slovenia,1,0,2002,48.0,1666.0,49.0,1660.0,1,0,1,0,0,-1.0,1,6.0,1
2002-06-08,Italy,Croatia,1,2,2002,11.0,1878.0,21.0,1804.0,14,1,0,0,1,-10.0,-1,74.0,0
2002-06-08,Brazil,China,4,0,2002,1.0,2057.0,56.0,1604.0,16,0,1,0,0,-55.0,4,453.0,1
2002-06-09,Mexico,Ecuador,2,1,2002,15.0,1832.0,35.0,1722.0,11,0,1,0,0,-20.0,1,110.0,1
2002-06-09,Costa Rica,Turkey,1,1,2002,32.0,1752.0,10.0,1895.0,1,1,0,1,0,22.0,0,-143.0,0
2002-06-09,Japan,Russia,1,0,2002,20.0,1806.0,19.0,1809.0,1,1,1,0,0,1.0,1,-3.0,0
2002-06-10,South Korea,United States,1,1,2002,29.0,1769.0,16.0,1826.0,5,6,0,1,0,13.0,0,-57.0,0
2002-06-10,Tunisia,Belgium,1,1,2002,52.0,1620.0,27.0,1785.0,2,10,0,1,0,25.0,0,-165.0,0
2002-06-10,Portugal,Poland,4,0,2002,8.0,1930.0,37.0,1709.0,2,5,1,0,0,-29.0,4,221.0,1
2002-06-11,Denmark,France,2,0,2002,9.0,1896.0,5.0,1974.0,2,10,1,0,0,4.0,2,-78.0,0
2002-06-11,Senegal,Uruguay,3,3,2002,28.0,1780.0,26.0,1788.0,0,9,0,1,0,2.0,0,-8.0,0
2002-06-11,Cameroon,Germany,0,2,2002,24.0,1795.0,7.0,1937.0,4,4,0,0,1,17.0,-2,-142.0,0
2002-06-11,Saudi Arabia,Republic of Ireland,0,3,2002,46.0,1669.0,14.0,1848.0,2,2,0,0,1,32.0,-3,-179.0,0
2002-06-12,Nigeria,England,0,0,2002,34.0,1744.0,6.0,1951.0,2,10,0,1,0,28.0,0,-207.0,0
2002-06-12,Sweden,Argentina,1,1,2002,17.0,1824.0,4.0,1994.0,9,12,0,1,0,13.0,0,-170.0,0
2002-06-12,Slovenia,Paraguay,1,3,2002,49.0,1660.0,31.0,1763.0,0,5,0,0,1,18.0,-2,-103.0,0
2002-06-12,South Africa,Spain,2,3,2002,48.0,1666.0,3.0,1998.0,1,10,0,0,1,45.0,-1,-332.0,0
2002-06-13,Costa Rica,Brazil,2,5,2002,32.0,1752.0,1.0,2057.0,1,16,0,0,1,31.0,-3,-305.0,0
2002-06-13,Turkey,China,3,0,2002,10.0,1895.0,56.0,1604.0,1,0,1,0,0,-46.0,3,291.0,1
2002-06-13,Ecuador,Croatia,1,0,2002,35.0,1722.0,21.0,1804.0,0,1,1,0,0,14.0,1,-82.0,0
2002-06-13,Mexico,Italy,1,1,2002,15.0,1832.0,11.0,1878.0,11,14,0,1,0,4.0,0,-46.0,0
2002-06-14,Belgium,Russia,3,2,2002,27.0,1785.0,19.0,1809.0,10,1,1,0,0,8.0,1,-24.0,0
2002-06-14,Tunisia,Japan,0,2,2002,52.0,1620.0,20.0,1806.0,2,1,0,0,1,32.0,-2,-186.0,0
2002-06-14,Poland,United States,3,1,2002,37.0,1709.0,16.0,1826.0,5,6,1,0,0,21.0,2,-117.0,0
2002-06-14,Portugal,South Korea,0,1,2002,8.0,1930.0,29.0,1769.0,2,5,0,0,1,-21.0,-1,161.0,0
2002-06-15,Germany,Paraguay,1,0,2002,7.0,1937.0,31.0,1763.0,4,5,1,0,0,-24.0,1,174.0,1
2002-06-15,Denmark,England,0,3,2002,9.0,1896.0,6.0,1951.0,2,10,0,0,1,3.0,-3,-55.0,0
2002-06-16,Sweden,Senegal,1,2,2002,17.0,1824.0,28.0,1780.0,9,0,0,0,1,-11.0,-1,44.0,0
